SourceId,SourceName,TargetId,TargetName,Weight
33,Santiago Poás,56,Manzanillo,15
33,Santiago Poás,59,Santiago Nuevo,5
33,Santiago Poás,60,Río Azul,8
33,Santiago Poás,63,Limón,2
33,Santiago Poás,64,Palmares,1
33,Santiago Poás,67,Puerto Carrillo,5
33,Santiago Poás,69,San Marcos,5
33,Santiago Poás,71,La Unión,7
33,Santiago Poás,72,Las Horquetas,14
33,Santiago Poás,73,Santiago,5
33,Santiago Poás,74,La Suiza,14
33,Santiago Poás,75,Palmiralito,6
33,Santiago Poás,76,Cutris,13
33,Santiago Poás,79,Reventazón,11
33,Santiago Poás,80,Buenavista,14
33,Santiago Poás,81,Dulce Nombre de Jesús,1
33,Santiago Poás,82,San Francisco Abajo,3
33,Santiago Poás,83,Guácimo,8
33,Santiago Poás,87,Pitahaya,8
33,Santiago Poás,88,Peñas Blancas,5
33,Santiago Poás,90,Cabeceras,4
33,Santiago Poás,93,Bolívar,13
33,Santiago Poás,97,Palmira,6
33,Santiago Poás,109,Naranjo,1
33,Santiago Poás,111,Santa Rosa Nuevo,11
33,Santiago Poás,114,Colorado,6
33,Santiago Poás,115,Tirrases,13
33,Santiago Poás,116,Canalete,4
33,Santiago Poás,119,Heredia,11
33,Santiago Poás,122,Frailes,15
33,Santiago Poás,123,Barranca,12
33,Santiago Poás,129,Tures,9
33,Santiago Poás,131,Ulloa,9
33,Santiago Poás,132,Oriental,15
33,Santiago Poás,136,Savegre,10
33,Santiago Poás,137,El Cairo,9
33,Santiago Poás,138,Porvenir,13
33,Santiago Poás,139,Paquera,9
33,Santiago Poás,143,Monterrey Abajo,11
33,Santiago Poás,145,Esquipulas,1
33,Santiago Poás,151,Yolillal,11
33,Santiago Poás,155,Santa Isabel,9
33,Santiago Poás,160,San José Este,15
33,Santiago Poás,161,Quesada,6
33,Santiago Poás,163,Buenos Aires,6
33,Santiago Poás,165,San Vicente Norte,5
33,Santiago Poás,167,La Buenavista,11
33,Santiago Poás,170,Guadalupe Este,9
33,Santiago Poás,171,Chires,8
33,Santiago Poás,173,Birrisito,1
33,Santiago Poás,174,San Juan Norte,8
33,Santiago Poás,176,Zapote,10
33,Santiago Poás,177,San Francisco de Dos Ríos,10
33,Santiago Poás,178,Escazú,7
33,Santiago Poás,186,La Victoria,7
33,Santiago Poás,187,Río Jiménez,3
33,Santiago Poás,188,Sierpe,5
33,Santiago Poás,190,Jesús,5
33,Santiago Poás,191,Jesús María,13
33,Santiago Poás,192,Limoncito,10
33,Santiago Poás,194,Salitral,13
33,Santiago Poás,198,Santo Tomás,6
33,Santiago Poás,201,San Isidro Este,7
33,Santiago Poás,202,San Juan Grande,12
33,Santiago Poás,208,Aguas Zarcas,14
33,Santiago Poás,212,Florencia,1
33,Santiago Poás,214,Brisas,15
33,Santiago Poás,217,Rita,2
33,Santiago Poás,218,San Rafael Abajo,14
33,Santiago Poás,219,La Cuesta,1
33,Santiago Poás,221,Concepción Arriba,7
33,Santiago Poás,223,Sabanillal,15
33,Santiago Poás,225,Santiago Oeste,5
33,Santiago Poás,226,Puerto Viejo,12
33,Santiago Poás,227,Aguacaliente,8
33,Santiago Poás,230,San Vicente,4
33,Santiago Poás,232,Pocosol,12
33,Santiago Poás,237,San Francisco Norte,7
33,Santiago Poás,239,Rincón de Sabanilla,11
33,Santiago Poás,240,Monterrey Arriba,1
34,Catedral,1,Hojancha,12
34,Catedral,4,Tambor,2
34,Catedral,7,San Rafael Parrita,10
34,Catedral,8,San Miguel Viejo,11
34,Catedral,11,Turrúcares,11
34,Catedral,15,Grifo Alto,8
34,Catedral,17,Hacienda Vieja,2
34,Catedral,19,Tobosi,12
34,Catedral,20,Candelaria,5
34,Catedral,22,Duacarí,13
34,Catedral,24,Bolsón,2
34,Catedral,27,Atenas,4
34,Catedral,32,Granadilla,7
34,Catedral,36,Santa Rosa Viejo,3
34,Catedral,37,Nosara,5
34,Catedral,41,Santa Rosa Abajo,7
34,Catedral,43,Florida,13
34,Catedral,45,San Rafael Viejo,14
34,Catedral,47,Palmitos,9
34,Catedral,48,Patalillo,1
34,Catedral,49,Sabalito,11
34,Catedral,50,San Isidro Labrador,4
34,Catedral,51,Guacimal,4
34,Catedral,52,Matambú,4
34,Catedral,54,Germania,3
34,Catedral,57,Aguas Claras,3
34,Catedral,58,Cabo Velas,14
34,Catedral,59,Santiago Nuevo,9
34,Catedral,61,San Jerónimo Arriba,14
34,Catedral,62,Bebedero,1
34,Catedral,63,Limón,5
34,Catedral,67,Puerto Carrillo,10
34,Catedral,68,Capellades,12
34,Catedral,77,Tres Equis,10
34,Catedral,82,San Francisco Abajo,5
34,Catedral,87,Pitahaya,12
34,Catedral,88,Peñas Blancas,3
34,Catedral,90,Cabeceras,4
34,Catedral,95,Juan Viñas,10
34,Catedral,99,Laguna,8
34,Catedral,105,Dulce Nombre Oeste,11
34,Catedral,116,Canalete,8
34,Catedral,119,Heredia,10
34,Catedral,120,Pilas,9
34,Catedral,122,Frailes,2
34,Catedral,124,Varablanca,10
34,Catedral,126,Chira,10
34,Catedral,129,Tures,15
34,Catedral,139,Paquera,9
34,Catedral,142,San Roque,10
34,Catedral,150,Palmar,15
34,Catedral,151,Yolillal,7
34,Catedral,153,Labrador,2
34,Catedral,154,Cuajiniquil,14
34,Catedral,155,Santa Isabel,14
34,Catedral,158,Liberia,2
34,Catedral,161,Quesada,13
34,Catedral,162,Legua,11
34,Catedral,163,Buenos Aires,1
34,Catedral,165,San Vicente Norte,10
34,Catedral,166,San Nicolás,5
34,Catedral,167,La Buenavista,4
34,Catedral,169,San Ignacio,1
34,Catedral,173,Birrisito,13
34,Catedral,175,Uruca,2
34,Catedral,176,Zapote,2
34,Catedral,179,Aserrí,9
34,Catedral,180,San Lorenzo,15
34,Catedral,182,Paracito,8
34,Catedral,185,Pittier,14
34,Catedral,186,La Victoria,12
34,Catedral,189,San Sebastián,10
34,Catedral,190,Jesús,2
34,Catedral,196,San Rafael Oeste,4
34,Catedral,201,San Isidro Este,11
34,Catedral,204,San Rafael Norte,11
34,Catedral,206,San Francisco Arriba,3
34,Catedral,208,Aguas Zarcas,15
34,Catedral,209,Puerto Jiménez,4
34,Catedral,216,Tuis,3
34,Catedral,217,Rita,2
34,Catedral,219,La Cuesta,10
34,Catedral,226,Puerto Viejo,14
34,Catedral,227,Aguacaliente,3
34,Catedral,241,San José Abajo,10
34,Catedral,242,Tacares,7
35,Piedras Negras,1,Hojancha,3
35,Piedras Negras,2,Golfito,6
35,Piedras Negras,3,Bahía Ballena,11
35,Piedras Negras,4,Tambor,4
35,Piedras Negras,6,San Rafael Piedades,15
35,Piedras Negras,10,Cañas Dulces,2
35,Piedras Negras,12,Isla del Coco,5
35,Piedras Negras,14,Río Blanco,5
35,Piedras Negras,15,Grifo Alto,5
35,Piedras Negras,17,Hacienda Vieja,10
35,Piedras Negras,22,Duacarí,15
35,Piedras Negras,23,Sarapiquí,11
35,Piedras Negras,27,Atenas,1
35,Piedras Negras,37,Nosara,3
35,Piedras Negras,39,Garita,4
35,Piedras Negras,40,San José Norte,6
35,Piedras Negras,47,Palmitos,4
35,Piedras Negras,50,San Isidro Labrador,11
35,Piedras Negras,51,Guacimal,1
35,Piedras Negras,53,San Isidro de El General,1
35,Piedras Negras,54,Germania,4
35,Piedras Negras,55,Llanuras del Gaspar,11
35,Piedras Negras,56,Manzanillo,2
35,Piedras Negras,58,Cabo Velas,10
35,Piedras Negras,59,Santiago Nuevo,5
35,Piedras Negras,65,Cartagena,13
35,Piedras Negras,66,Chirripó,6
35,Piedras Negras,71,La Unión,6
35,Piedras Negras,72,Las Horquetas,11
35,Piedras Negras,73,Santiago,2
35,Piedras Negras,78,Santiago Puriscal,2
35,Piedras Negras,79,Reventazón,11
35,Piedras Negras,81,Dulce Nombre de Jesús,7
35,Piedras Negras,83,Guácimo,12
35,Piedras Negras,86,Tempate,2
35,Piedras Negras,87,Pitahaya,15
35,Piedras Negras,88,Peñas Blancas,2
35,Piedras Negras,89,Los Chiles,7
35,Piedras Negras,92,San Pedro Sur,10
35,Piedras Negras,94,La Trinidad,3
35,Piedras Negras,95,Juan Viñas,15
35,Piedras Negras,96,Río Cuarto,4
35,Piedras Negras,99,Laguna,9
35,Piedras Negras,101,Roxana,4
35,Piedras Negras,107,Los Ángeles,1
35,Piedras Negras,115,Tirrases,2
35,Piedras Negras,116,Canalete,9
35,Piedras Negras,117,Desamparados Sur,8
35,Piedras Negras,118,Puntarenas,4
35,Piedras Negras,123,Barranca,11
35,Piedras Negras,124,Varablanca,12
35,Piedras Negras,128,San Pablo Este,6
35,Piedras Negras,132,Oriental,15
35,Piedras Negras,133,San Gabriel,14
35,Piedras Negras,140,San Carlos,2
35,Piedras Negras,141,Candelarita,12
35,Piedras Negras,143,Monterrey Abajo,13
35,Piedras Negras,144,Caldera,15
35,Piedras Negras,146,Mayorga,9
35,Piedras Negras,148,Tabarcia,6
35,Piedras Negras,150,Palmar,9
35,Piedras Negras,153,Labrador,14
35,Piedras Negras,155,Santa Isabel,4
35,Piedras Negras,156,Pejibayes,2
35,Piedras Negras,160,San José Este,3
35,Piedras Negras,161,Quesada,6
35,Piedras Negras,162,Legua,6
35,Piedras Negras,169,San Ignacio,3
35,Piedras Negras,170,Guadalupe Este,14
35,Piedras Negras,171,Chires,3
35,Piedras Negras,173,Birrisito,3
35,Piedras Negras,175,Uruca,12
35,Piedras Negras,178,Escazú,12
35,Piedras Negras,179,Aserrí,2
35,Piedras Negras,182,Paracito,8
35,Piedras Negras,185,Pittier,9
35,Piedras Negras,186,La Victoria,2
35,Piedras Negras,190,Jesús,4
35,Piedras Negras,192,Limoncito,8
35,Piedras Negras,194,Salitral,5
35,Piedras Negras,199,Venado,2
35,Piedras Negras,203,Concepción Este,11
35,Piedras Negras,204,San Rafael Norte,11
35,Piedras Negras,205,Batán,3
35,Piedras Negras,207,Cinco Esquinas,4
35,Piedras Negras,213,Dulce Nombre Este,8
35,Piedras Negras,217,Rita,4
35,Piedras Negras,223,Sabanillal,8
35,Piedras Negras,225,Santiago Oeste,2
35,Piedras Negras,226,Puerto Viejo,5
35,Piedras Negras,232,Pocosol,12
35,Piedras Negras,233,Sarchí Norte,15
35,Piedras Negras,235,Monte Verde,12
35,Piedras Negras,236,La Colonia,14
36,Santa Rosa Viejo,0,Pocora,4
36,Santa Rosa Viejo,1,Hojancha,15
36,Santa Rosa Viejo,3,Bahía Ballena,15
36,Santa Rosa Viejo,6,San Rafael Piedades,13
36,Santa Rosa Viejo,9,San Juan Arriba,12
36,Santa Rosa Viejo,12,Isla del Coco,13
36,Santa Rosa Viejo,14,Río Blanco,9
36,Santa Rosa Viejo,15,Grifo Alto,4
36,Santa Rosa Viejo,18,Dos Ríos,12
36,Santa Rosa Viejo,20,Candelaria,7
36,Santa Rosa Viejo,21,Zapotal,3
36,Santa Rosa Viejo,22,Duacarí,1
36,Santa Rosa Viejo,23,Sarapiquí,2
36,Santa Rosa Viejo,30,Los Guido,4
36,Santa Rosa Viejo,31,Patarrá,6
36,Santa Rosa Viejo,32,Granadilla,1
36,Santa Rosa Viejo,34,Catedral,5
36,Santa Rosa Viejo,35,Piedras Negras,10
36,Santa Rosa Viejo,41,Santa Rosa Abajo,4
36,Santa Rosa Viejo,43,Florida,10
36,Santa Rosa Viejo,45,San Rafael Viejo,10
36,Santa Rosa Viejo,46,Daniel Flores,14
36,Santa Rosa Viejo,47,Palmitos,12
36,Santa Rosa Viejo,48,Patalillo,5
36,Santa Rosa Viejo,49,Sabalito,3
36,Santa Rosa Viejo,54,Germania,3
36,Santa Rosa Viejo,55,Llanuras del Gaspar,14
36,Santa Rosa Viejo,56,Manzanillo,9
36,Santa Rosa Viejo,57,Aguas Claras,11
36,Santa Rosa Viejo,61,San Jerónimo Arriba,3
36,Santa Rosa Viejo,62,Bebedero,9
36,Santa Rosa Viejo,63,Limón,2
36,Santa Rosa Viejo,67,Puerto Carrillo,9
36,Santa Rosa Viejo,68,Capellades,4
36,Santa Rosa Viejo,74,La Suiza,3
36,Santa Rosa Viejo,79,Reventazón,4
36,Santa Rosa Viejo,81,Dulce Nombre de Jesús,5
36,Santa Rosa Viejo,83,Guácimo,4
36,Santa Rosa Viejo,89,Los Chiles,10
36,Santa Rosa Viejo,91,El Ángel,15
36,Santa Rosa Viejo,93,Bolívar,6
36,Santa Rosa Viejo,94,La Trinidad,2
36,Santa Rosa Viejo,95,Juan Viñas,7
36,Santa Rosa Viejo,97,Palmira,4
36,Santa Rosa Viejo,98,San Isidro Abajo,10
36,Santa Rosa Viejo,99,Laguna,6
36,Santa Rosa Viejo,101,Roxana,3
36,Santa Rosa Viejo,103,Mercedes Abajo,11
36,Santa Rosa Viejo,105,Dulce Nombre Oeste,13
36,Santa Rosa Viejo,107,Los Ángeles,12
36,Santa Rosa Viejo,109,Naranjo,3
36,Santa Rosa Viejo,113,Telire,13
36,Santa Rosa Viejo,114,Colorado,3
36,Santa Rosa Viejo,116,Canalete,13
36,Santa Rosa Viejo,117,Desamparados Sur,3
36,Santa Rosa Viejo,119,Heredia,2
36,Santa Rosa Viejo,125,San Felipe,7
36,Santa Rosa Viejo,127,Tucurrique,1
36,Santa Rosa Viejo,128,San Pablo Este,3
36,Santa Rosa Viejo,129,Tures,9
36,Santa Rosa Viejo,130,El Roble,14
36,Santa Rosa Viejo,132,Oriental,9
36,Santa Rosa Viejo,133,San Gabriel,13
36,Santa Rosa Viejo,134,Santo Domingo,3
36,Santa Rosa Viejo,139,Paquera,7
36,Santa Rosa Viejo,140,San Carlos,5
36,Santa Rosa Viejo,142,San Roque,13
36,Santa Rosa Viejo,143,Monterrey Abajo,3
36,Santa Rosa Viejo,145,Esquipulas,4
36,Santa Rosa Viejo,146,Mayorga,10
36,Santa Rosa Viejo,150,Palmar,2
36,Santa Rosa Viejo,151,Yolillal,5
36,Santa Rosa Viejo,155,Santa Isabel,10
36,Santa Rosa Viejo,157,San Rafael Nuevo,13
36,Santa Rosa Viejo,160,San José Este,8
36,Santa Rosa Viejo,163,Buenos Aires,13
36,Santa Rosa Viejo,165,San Vicente Norte,3
36,Santa Rosa Viejo,168,La Asunción,7
36,Santa Rosa Viejo,169,San Ignacio,8
36,Santa Rosa Viejo,174,San Juan Norte,13
36,Santa Rosa Viejo,175,Uruca,1
36,Santa Rosa Viejo,176,Zapote,1
36,Santa Rosa Viejo,177,San Francisco de Dos Ríos,7
36,Santa Rosa Viejo,180,San Lorenzo,9
36,Santa Rosa Viejo,182,Paracito,15
36,Santa Rosa Viejo,184,Zapote Norte,4
36,Santa Rosa Viejo,187,Río Jiménez,5
36,Santa Rosa Viejo,188,Sierpe,15
36,Santa Rosa Viejo,189,San Sebastián,15
36,Santa Rosa Viejo,190,Jesús,2
36,Santa Rosa Viejo,192,Limoncito,1
36,Santa Rosa Viejo,199,Venado,6
36,Santa Rosa Viejo,202,San Juan Grande,9
36,Santa Rosa Viejo,203,Concepción Este,10
36,Santa Rosa Viejo,205,Batán,5
36,Santa Rosa Viejo,207,Cinco Esquinas,14
36,Santa Rosa Viejo,208,Aguas Zarcas,15
36,Santa Rosa Viejo,211,Laurel,1
36,Santa Rosa Viejo,213,Dulce Nombre Este,5
36,Santa Rosa Viejo,215,Siquirres,9
36,Santa Rosa Viejo,217,Rita,7
36,Santa Rosa Viejo,223,Sabanillal,11
36,Santa Rosa Viejo,224,Diriá,5
36,Santa Rosa Viejo,230,San Vicente,10
36,Santa Rosa Viejo,233,Sarchí Norte,1
36,Santa Rosa Viejo,234,San Rafael Arriba,1
36,Santa Rosa Viejo,238,El Mastate,5
36,Santa Rosa Viejo,240,Monterrey Arriba,9
36,Santa Rosa Viejo,241,San José Abajo,3
36,Santa Rosa Viejo,242,Tacares,9
37,Nosara,3,Bahía Ballena,9
37,Nosara,4,Tambor,8
37,Nosara,5,Patio de Agua,3
37,Nosara,7,San Rafael Parrita,15
37,Nosara,9,San Juan Arriba,6
37,Nosara,10,Cañas Dulces,15
37,Nosara,12,Isla del Coco,1
37,Nosara,14,Río Blanco,8
37,Nosara,15,Grifo Alto,8
37,Nosara,20,Candelaria,1
37,Nosara,21,Zapotal,8
37,Nosara,22,Duacarí,3
37,Nosara,23,Sarapiquí,13
37,Nosara,31,Patarrá,3
37,Nosara,38,Chomes,6
37,Nosara,41,Santa Rosa Abajo,15
37,Nosara,42,Veintisiete de Abril,12
37,Nosara,48,Patalillo,7
37,Nosara,51,Guacimal,10
37,Nosara,53,San Isidro de El General,9
37,Nosara,55,Llanuras del Gaspar,2
37,Nosara,57,Aguas Claras,7
37,Nosara,61,San Jerónimo Arriba,8
37,Nosara,62,Bebedero,4
37,Nosara,63,Limón,13
37,Nosara,64,Palmares,1
37,Nosara,68,Capellades,11
37,Nosara,71,La Unión,15
37,Nosara,72,Las Horquetas,7
37,Nosara,73,Santiago,4
37,Nosara,74,La Suiza,8
37,Nosara,78,Santiago Puriscal,15
37,Nosara,79,Reventazón,9
37,Nosara,80,Buenavista,4
37,Nosara,82,San Francisco Abajo,15
37,Nosara,83,Guácimo,7
37,Nosara,85,Volcán,13
37,Nosara,86,Tempate,12
37,Nosara,89,Los Chiles,4
37,Nosara,92,San Pedro Sur,4
37,Nosara,94,La Trinidad,4
37,Nosara,96,Río Cuarto,13
37,Nosara,98,San Isidro Abajo,3
37,Nosara,105,Dulce Nombre Oeste,1
37,Nosara,106,Santa Cruz,15
37,Nosara,111,Santa Rosa Nuevo,12
37,Nosara,114,Colorado,15
37,Nosara,116,Canalete,12
37,Nosara,120,Pilas,2
37,Nosara,121,Picagres,13
37,Nosara,123,Barranca,13
37,Nosara,124,Varablanca,1
37,Nosara,125,San Felipe,12
37,Nosara,126,Chira,13
37,Nosara,130,El Roble,1
37,Nosara,131,Ulloa,13
37,Nosara,135,Delicias,11
37,Nosara,139,Paquera,12
37,Nosara,142,San Roque,14
37,Nosara,144,Caldera,13
37,Nosara,146,Mayorga,12
37,Nosara,149,Carrillos,11
37,Nosara,151,Yolillal,6
37,Nosara,154,Cuajiniquil,4
37,Nosara,157,San Rafael Nuevo,7
37,Nosara,159,Barbacoas,6
37,Nosara,162,Legua,12
37,Nosara,164,Turrialba,8
37,Nosara,165,San Vicente Norte,15
37,Nosara,166,San Nicolás,1
37,Nosara,167,La Buenavista,3
37,Nosara,169,San Ignacio,7
37,Nosara,170,Guadalupe Este,8
37,Nosara,171,Chires,5
37,Nosara,172,Pacuarito,1
37,Nosara,175,Uruca,9
37,Nosara,176,Zapote,8
37,Nosara,177,San Francisco de Dos Ríos,13
37,Nosara,188,Sierpe,9
37,Nosara,193,Tarbaca,13
37,Nosara,197,Santa Elena,7
37,Nosara,198,Santo Tomás,12
37,Nosara,201,San Isidro Este,4
37,Nosara,203,Concepción Este,4
37,Nosara,204,San Rafael Norte,6
37,Nosara,208,Aguas Zarcas,7
37,Nosara,210,Aguabuena,5
37,Nosara,217,Rita,15
37,Nosara,218,San Rafael Abajo,15
37,Nosara,221,Concepción Arriba,2
37,Nosara,222,Guadalupe Oeste,2
37,Nosara,224,Diriá,1
37,Nosara,225,Santiago Oeste,9
37,Nosara,227,Aguacaliente,9
37,Nosara,233,Sarchí Norte,7
37,Nosara,234,San Rafael Arriba,1
37,Nosara,235,Monte Verde,13
37,Nosara,237,San Francisco Norte,13
38,Chomes,2,Golfito,2
38,Chomes,3,Bahía Ballena,2
38,Chomes,4,Tambor,15
38,Chomes,6,San Rafael Piedades,3
38,Chomes,8,San Miguel Viejo,4
38,Chomes,12,Isla del Coco,14
38,Chomes,13,Monte Romo,7
38,Chomes,16,Acapulco,10
38,Chomes,22,Duacarí,6
38,Chomes,23,Sarapiquí,10
38,Chomes,29,Bijagua,14
38,Chomes,30,Los Guido,12
38,Chomes,34,Catedral,5
38,Chomes,37,Nosara,5
38,Chomes,39,Garita,12
38,Chomes,45,San Rafael Viejo,13
38,Chomes,47,Palmitos,5
38,Chomes,48,Patalillo,6
38,Chomes,50,San Isidro Labrador,4
38,Chomes,52,Matambú,14
38,Chomes,54,Germania,2
38,Chomes,56,Manzanillo,9
38,Chomes,57,Aguas Claras,1
38,Chomes,69,San Marcos,15
38,Chomes,72,Las Horquetas,12
38,Chomes,80,Buenavista,8
38,Chomes,89,Los Chiles,4
38,Chomes,94,La Trinidad,5
38,Chomes,99,Laguna,14
38,Chomes,102,Pará,8
38,Chomes,103,Mercedes Abajo,5
38,Chomes,104,San Pedro Antiguo,5
38,Chomes,106,Santa Cruz,1
38,Chomes,107,Los Ángeles,4
38,Chomes,108,Biolley,3
38,Chomes,109,Naranjo,10
38,Chomes,110,Mata Redonda,5
38,Chomes,111,Santa Rosa Nuevo,5
38,Chomes,117,Desamparados Sur,11
38,Chomes,119,Heredia,7
38,Chomes,120,Pilas,13
38,Chomes,122,Frailes,3
38,Chomes,124,Varablanca,11
38,Chomes,130,El Roble,3
38,Chomes,132,Oriental,13
38,Chomes,133,San Gabriel,11
38,Chomes,134,Santo Domingo,3
38,Chomes,135,Delicias,11
38,Chomes,138,Porvenir,15
38,Chomes,139,Paquera,3
38,Chomes,140,San Carlos,2
38,Chomes,144,Caldera,9
38,Chomes,147,Pavón,12
38,Chomes,151,Yolillal,5
38,Chomes,154,Cuajiniquil,12
38,Chomes,156,Pejibayes,15
38,Chomes,160,San José Este,9
38,Chomes,162,Legua,4
38,Chomes,164,Turrialba,2
38,Chomes,168,La Asunción,1
38,Chomes,170,Guadalupe Este,1
38,Chomes,171,Chires,12
38,Chomes,174,San Juan Norte,11
38,Chomes,176,Zapote,11
38,Chomes,182,Paracito,11
38,Chomes,183,Santa Bárbara,3
38,Chomes,186,La Victoria,14
38,Chomes,190,Jesús,9
38,Chomes,192,Limoncito,2
38,Chomes,194,Salitral,3
38,Chomes,196,San Rafael Oeste,1
38,Chomes,197,Santa Elena,8
38,Chomes,201,San Isidro Este,2
38,Chomes,207,Cinco Esquinas,15
38,Chomes,208,Aguas Zarcas,10
38,Chomes,209,Puerto Jiménez,11
38,Chomes,211,Laurel,8
38,Chomes,212,Florencia,6
38,Chomes,214,Brisas,7
38,Chomes,217,Rita,5
38,Chomes,218,San Rafael Abajo,11
38,Chomes,219,La Cuesta,8
38,Chomes,220,Corralillo,4
38,Chomes,225,Santiago Oeste,15
38,Chomes,232,Pocosol,5
38,Chomes,234,San Rafael Arriba,5
38,Chomes,236,La Colonia,3
38,Chomes,239,Rincón de Sabanilla,11
39,Garita,6,San Rafael Piedades,3
39,Garita,17,Hacienda Vieja,4
39,Garita,18,Dos Ríos,7
39,Garita,22,Duacarí,1
39,Garita,27,Atenas,10
39,Garita,35,Piedras Negras,9
39,Garita,36,Santa Rosa Viejo,14
39,Garita,42,Veintisiete de Abril,11
39,Garita,43,Florida,3
39,Garita,47,Palmitos,1
39,Garita,48,Patalillo,3
39,Garita,50,San Isidro Labrador,3
39,Garita,52,Matambú,15
39,Garita,53,San Isidro de El General,12
39,Garita,57,Aguas Claras,6
39,Garita,59,Santiago Nuevo,6
39,Garita,66,Chirripó,1
39,Garita,67,Puerto Carrillo,14
39,Garita,69,San Marcos,14
39,Garita,70,Lagunillas,8
39,Garita,72,Las Horquetas,5
39,Garita,73,Santiago,12
39,Garita,79,Reventazón,5
39,Garita,81,Dulce Nombre de Jesús,5
39,Garita,83,Guácimo,5
39,Garita,84,Cirrí Sur,2
39,Garita,86,Tempate,13
39,Garita,97,Palmira,7
39,Garita,100,San Pablo Arriba,10
39,Garita,102,Pará,15
39,Garita,106,Santa Cruz,14
39,Garita,109,Naranjo,7
39,Garita,110,Mata Redonda,11
39,Garita,111,Santa Rosa Nuevo,15
39,Garita,116,Canalete,1
39,Garita,117,Desamparados Sur,10
39,Garita,118,Puntarenas,14
39,Garita,119,Heredia,12
39,Garita,120,Pilas,14
39,Garita,121,Picagres,8
39,Garita,122,Frailes,7
39,Garita,126,Chira,13
39,Garita,128,San Pablo Este,7
39,Garita,133,San Gabriel,14
39,Garita,134,Santo Domingo,3
39,Garita,135,Delicias,6
39,Garita,136,Savegre,3
39,Garita,140,San Carlos,12
39,Garita,141,Candelarita,8
39,Garita,145,Esquipulas,12
39,Garita,146,Mayorga,13
39,Garita,154,Cuajiniquil,9
39,Garita,157,San Rafael Nuevo,8
39,Garita,158,Liberia,8
39,Garita,159,Barbacoas,9
39,Garita,164,Turrialba,2
39,Garita,166,San Nicolás,10
39,Garita,167,La Buenavista,8
39,Garita,168,La Asunción,6
39,Garita,171,Chires,4
39,Garita,172,Pacuarito,5
39,Garita,173,Birrisito,7
39,Garita,175,Uruca,14
39,Garita,176,Zapote,6
39,Garita,179,Aserrí,11
39,Garita,180,San Lorenzo,15
39,Garita,181,Sabana Redonda,10
39,Garita,182,Paracito,6
39,Garita,186,La Victoria,1
39,Garita,188,Sierpe,8
39,Garita,189,San Sebastián,6
39,Garita,190,Jesús,15
39,Garita,192,Limoncito,3
39,Garita,193,Tarbaca,12
39,Garita,199,Venado,2
39,Garita,203,Concepción Este,11
39,Garita,207,Cinco Esquinas,7
39,Garita,209,Puerto Jiménez,12
39,Garita,216,Tuis,8
39,Garita,217,Rita,11
39,Garita,219,La Cuesta,12
39,Garita,221,Concepción Arriba,6
39,Garita,222,Guadalupe Oeste,3
39,Garita,223,Sabanillal,5
39,Garita,225,Santiago Oeste,9
39,Garita,229,Piedades Norte,4
39,Garita,231,Zaragoza,14
39,Garita,232,Pocosol,11
39,Garita,233,Sarchí Norte,7
40,San José Norte,2,Golfito,2
40,San José Norte,6,San Rafael Piedades,10
40,San José Norte,7,San Rafael Parrita,1
40,San José Norte,8,San Miguel Viejo,13
40,San José Norte,14,Río Blanco,7
40,San José Norte,17,Hacienda Vieja,8
40,San José Norte,22,Duacarí,4
40,San José Norte,25,Pavas,15
40,San José Norte,26,Rancho Redondo,8
40,San José Norte,29,Bijagua,11
40,San José Norte,30,Los Guido,3
40,San José Norte,31,Patarrá,13
40,San José Norte,34,Catedral,6
40,San José Norte,37,Nosara,8
40,San José Norte,39,Garita,10
40,San José Norte,41,Santa Rosa Abajo,14
40,San José Norte,42,Veintisiete de Abril,1
40,San José Norte,43,Florida,6
40,San José Norte,45,San Rafael Viejo,15
40,San José Norte,51,Guacimal,10
40,San José Norte,55,Llanuras del Gaspar,4
40,San José Norte,58,Cabo Velas,13
40,San José Norte,60,Río Azul,1
40,San José Norte,61,San Jerónimo Arriba,4
40,San José Norte,62,Bebedero,10
40,San José Norte,63,Limón,11
40,San José Norte,68,Capellades,14
40,San José Norte,74,La Suiza,2
40,San José Norte,76,Cutris,13
40,San José Norte,77,Tres Equis,1
40,San José Norte,79,Reventazón,8
40,San José Norte,80,Buenavista,3
40,San José Norte,81,Dulce Nombre de Jesús,3
40,San José Norte,82,San Francisco Abajo,9
40,San José Norte,83,Guácimo,8
40,San José Norte,86,Tempate,13
40,San José Norte,88,Peñas Blancas,4
40,San José Norte,91,El Ángel,11
40,San José Norte,92,San Pedro Sur,6
40,San José Norte,98,San Isidro Abajo,7
40,San José Norte,99,Laguna,6
40,San José Norte,102,Pará,3
40,San José Norte,103,Mercedes Abajo,3
40,San José Norte,105,Dulce Nombre Oeste,15
40,San José Norte,107,Los Ángeles,13
40,San José Norte,109,Naranjo,14
40,San José Norte,110,Mata Redonda,9
40,San José Norte,111,Santa Rosa Nuevo,6
40,San José Norte,114,Colorado,7
40,San José Norte,124,Varablanca,15
40,San José Norte,132,Oriental,11
40,San José Norte,134,Santo Domingo,11
40,San José Norte,136,Savegre,3
40,San José Norte,138,Porvenir,1
40,San José Norte,139,Paquera,4
40,San José Norte,140,San Carlos,13
40,San José Norte,149,Carrillos,13
40,San José Norte,151,Yolillal,11
40,San José Norte,153,Labrador,11
40,San José Norte,156,Pejibayes,4
