SourceId,SourceName,TargetId,TargetName,Weight
77,Bratsi,350,Patio de Agua,15
77,Bratsi,353,Dulce Nombre Oeste,6
77,Bratsi,355,Pará,13
77,Bratsi,363,Purabá,5
77,Bratsi,366,Guadalupe Este,9
77,Bratsi,377,Desamparaditos,12
77,Bratsi,380,Puerto Cortés,13
77,Bratsi,382,San José Abajo,14
77,Bratsi,384,San Miguel Sur,1
77,Bratsi,386,Aguacaliente,11
77,Bratsi,389,Laguna,14
77,Bratsi,392,Bejuco,12
77,Bratsi,393,Tempate,5
77,Bratsi,394,Sierra,3
77,Bratsi,396,Espíritu Santo,8
77,Bratsi,399,Rita,7
77,Bratsi,400,Palmira,14
77,Bratsi,401,San Felipe,5
77,Bratsi,404,Merced,4
77,Bratsi,405,Santo Domingo,1
77,Bratsi,413,Quepos,11
77,Bratsi,414,Sarchí Norte,6
77,Bratsi,417,Tures,11
77,Bratsi,421,Purral,6
77,Bratsi,422,Mercedes Abajo,9
77,Bratsi,428,Tambor,5
77,Bratsi,431,Tucurrique,2
77,Bratsi,432,Aguabuena,2
77,Bratsi,434,Colinas,9
77,Bratsi,437,Bahía Ballena,11
77,Bratsi,440,Venecia,14
77,Bratsi,443,Piedras Negras,13
77,Bratsi,446,San Gabriel,6
77,Bratsi,447,Líbano,13
77,Bratsi,448,Cirrí Sur,14
77,Bratsi,449,La Granja,2
77,Bratsi,451,Pocora,9
77,Bratsi,457,Coyolar,9
77,Bratsi,459,Quitirrisí,4
77,Bratsi,460,Copey,1
77,Bratsi,461,San Rafael Piedades,1
77,Bratsi,464,Laurel,9
77,Bratsi,467,Belén de Nosarita,14
77,Bratsi,471,Veintisiete de Abril,4
77,Bratsi,472,Concepción Oeste,3
77,Bratsi,475,San Isidro Arriba,12
77,Bratsi,476,San Rafael Viejo,14
77,Bratsi,480,Cañas,5
77,Bratsi,481,San Isidro Labrador,2
77,Bratsi,485,Brunka,15
77,Bratsi,486,Pocosol,1
77,Bratsi,487,Tárcoles,7
78,San Antonio Arriba,1,Atenas,6
78,San Antonio Arriba,3,Sánchez,5
78,San Antonio Arriba,7,San Lorenzo Arriba,2
78,San Antonio Arriba,10,Canalete,9
78,San Antonio Arriba,13,Germania,7
78,San Antonio Arriba,15,Brisas,11
78,San Antonio Arriba,18,Santa Rita Nuevo,12
78,San Antonio Arriba,20,Tabarcia,2
78,San Antonio Arriba,21,Jesús María,3
78,San Antonio Arriba,25,San Juan de Mata,3
78,San Antonio Arriba,29,Cervantes,6
78,San Antonio Arriba,30,Roxana,5
78,San Antonio Arriba,36,Guayabo,12
78,San Antonio Arriba,37,Hospital,10
78,San Antonio Arriba,46,Piedades Sur,8
78,San Antonio Arriba,48,Bolsón,3
78,San Antonio Arriba,49,Chánguena,5
78,San Antonio Arriba,53,Llanuras del Gaspar,11
78,San Antonio Arriba,56,San Antonio Sur,1
78,San Antonio Arriba,57,Palmitos,15
78,San Antonio Arriba,58,Cote,9
78,San Antonio Arriba,61,Santa Lucía,12
78,San Antonio Arriba,62,Tierra Blanca,4
78,San Antonio Arriba,63,Birrisito,8
78,San Antonio Arriba,65,Matina,9
78,San Antonio Arriba,66,Arancibia,10
78,San Antonio Arriba,67,Belén de Heredia,1
78,San Antonio Arriba,68,Pital,5
78,San Antonio Arriba,70,Guácima,11
78,San Antonio Arriba,71,Delicias,11
78,San Antonio Arriba,72,Quebradilla,2
78,San Antonio Arriba,79,El General,13
78,San Antonio Arriba,80,Curubandé,1
78,San Antonio Arriba,81,San Rafael Oeste,15
78,San Antonio Arriba,82,Chirripó,7
78,San Antonio Arriba,83,Limoncito,8
78,San Antonio Arriba,84,San Pedro Norte,4
78,San Antonio Arriba,85,Zaragoza,15
78,San Antonio Arriba,86,La Buenavista,8
78,San Antonio Arriba,87,Tilarán,11
78,San Antonio Arriba,91,Carmencita,6
78,San Antonio Arriba,94,La Colonia,9
78,San Antonio Arriba,97,Pitahaya,14
78,San Antonio Arriba,99,San Rafael Parrita,7
78,San Antonio Arriba,100,Carara,6
78,San Antonio Arriba,101,Páramo,10
78,San Antonio Arriba,102,Cañas Dulces,7
78,San Antonio Arriba,103,La Isabel,1
78,San Antonio Arriba,110,Desmonte,9
78,San Antonio Arriba,113,Aserrí,7
78,San Antonio Arriba,120,Pacayas,10
78,San Antonio Arriba,121,Porozal,12
78,San Antonio Arriba,122,Coloradito,10
78,San Antonio Arriba,123,Naranjo,3
78,San Antonio Arriba,128,Caño Negro,7
78,San Antonio Arriba,129,Tamarindo,14
78,San Antonio Arriba,131,Piedades Norte,14
78,San Antonio Arriba,132,San Juan Arriba,2
78,San Antonio Arriba,134,Salitral,15
78,San Antonio Arriba,136,Llano Grande,2
78,San Antonio Arriba,138,Patalillo,14
78,San Antonio Arriba,141,San Pablo Este,7
78,San Antonio Arriba,143,Buenavista,14
78,San Antonio Arriba,149,Llano Bonito,2
78,San Antonio Arriba,154,San Juan Nuevo,13
78,San Antonio Arriba,156,Mercedes Sur,10
78,San Antonio Arriba,157,Ipís,4
78,San Antonio Arriba,163,Los Ángeles,3
78,San Antonio Arriba,164,Patarrá,5
78,San Antonio Arriba,166,San Pablo Oeste,1
78,San Antonio Arriba,167,Guápiles,1
78,San Antonio Arriba,171,San Cristóbal,5
78,San Antonio Arriba,181,Santa Cruz,11
78,San Antonio Arriba,182,Palmiral,8
78,San Antonio Arriba,184,La Virgen,5
78,San Antonio Arriba,186,San Ramón,9
78,San Antonio Arriba,188,Alajuela,3
78,San Antonio Arriba,189,Volio,6
78,San Antonio Arriba,192,Monte Verde,14
78,San Antonio Arriba,195,Rancho Redondo,10
78,San Antonio Arriba,197,Alegría,3
78,San Antonio Arriba,198,Gutiérrez Braun,13
78,San Antonio Arriba,203,San Pedro Nuevo,12
78,San Antonio Arriba,209,Barrantes,7
78,San Antonio Arriba,213,San José Norte,5
78,San Antonio Arriba,214,Aguas Claras,9
78,San Antonio Arriba,215,Pejibayes,1
78,San Antonio Arriba,218,San Lorenzo,4
78,San Antonio Arriba,220,Orotina,15
78,San Antonio Arriba,222,Palmar,3
78,San Antonio Arriba,227,Potrero Grande,2
78,San Antonio Arriba,228,El Rosario,10
78,San Antonio Arriba,231,Candelarita,3
78,San Antonio Arriba,236,Carmen,4
78,San Antonio Arriba,237,San Mateo,1
78,San Antonio Arriba,239,Mercedes Este,1
78,San Antonio Arriba,242,Puerto Jiménez,10
78,San Antonio Arriba,243,Santo Domingo Abajo,7
78,San Antonio Arriba,245,Chira,5
78,San Antonio Arriba,246,San Rafael Nuevo,12
78,San Antonio Arriba,250,Matambú,11
78,San Antonio Arriba,251,Porvenir,13
78,San Antonio Arriba,255,Rodríguez,2
78,San Antonio Arriba,258,Santa Teresita,3
78,San Antonio Arriba,259,Uruca,13
78,San Antonio Arriba,266,Batán,5
78,San Antonio Arriba,268,Tarbaca,6
78,San Antonio Arriba,272,Corralillo,13
78,San Antonio Arriba,278,Zapotal,1
78,San Antonio Arriba,280,Peralta,7
78,San Antonio Arriba,283,Tobosi,12
78,San Antonio Arriba,285,San Juan de Dios,8
78,San Antonio Arriba,288,Quesada,4
78,San Antonio Arriba,292,Jaris,4
78,San Antonio Arriba,293,Santa Rosa Abajo,13
78,San Antonio Arriba,294,Sabanillas,5
78,San Antonio Arriba,295,Santa Eulalia,1
78,San Antonio Arriba,297,Concepción Este,10
78,San Antonio Arriba,298,Santiago Nuevo,6
78,San Antonio Arriba,301,Pozos,1
78,San Antonio Arriba,302,Reventazón,13
78,San Antonio Arriba,308,Granadilla,4
78,San Antonio Arriba,309,Miramar,6
78,San Antonio Arriba,313,San Carlos,6
78,San Antonio Arriba,317,Concepción Arriba,2
78,San Antonio Arriba,319,Bahía Drake,9
78,San Antonio Arriba,321,Concepción Sur,1
78,San Antonio Arriba,323,Palmiralito,2
78,San Antonio Arriba,325,San Isidro Nuevo,12
78,San Antonio Arriba,330,San Miguel Viejo,6
78,San Antonio Arriba,337,Río Jiménez,3
78,San Antonio Arriba,341,Barva,14
78,San Antonio Arriba,342,Grifo Alto,8
78,San Antonio Arriba,343,Sarchí Sur,11
78,San Antonio Arriba,344,Florencia,2
78,San Antonio Arriba,346,Oriental,10
78,San Antonio Arriba,354,San Rafael Norte,8
78,San Antonio Arriba,355,Pará,14
78,San Antonio Arriba,356,Acapulco,7
78,San Antonio Arriba,357,Las Juntas,14
78,San Antonio Arriba,359,Huacas,13
78,San Antonio Arriba,360,Ulloa,14
78,San Antonio Arriba,366,Guadalupe Este,15
78,San Antonio Arriba,370,Palmichal,7
78,San Antonio Arriba,372,San Juan Norte,8
78,San Antonio Arriba,376,Carrillos,8
78,San Antonio Arriba,377,Desamparaditos,1
78,San Antonio Arriba,378,Mayorga,2
78,San Antonio Arriba,382,San José Abajo,11
78,San Antonio Arriba,384,San Miguel Sur,8
78,San Antonio Arriba,385,San Juan Oeste,14
78,San Antonio Arriba,386,Aguacaliente,13
78,San Antonio Arriba,388,Río Nuevo,3
78,San Antonio Arriba,389,Laguna,6
78,San Antonio Arriba,391,Corredor,15
78,San Antonio Arriba,392,Bejuco,13
78,San Antonio Arriba,394,Sierra,9
78,San Antonio Arriba,395,Nicoya,15
78,San Antonio Arriba,397,Paquera,5
78,San Antonio Arriba,399,Rita,13
78,San Antonio Arriba,401,San Felipe,11
78,San Antonio Arriba,404,Merced,5
78,San Antonio Arriba,407,Cabeceras,3
78,San Antonio Arriba,411,Daniel Flores,9
78,San Antonio Arriba,414,Sarchí Norte,4
78,San Antonio Arriba,418,La Ribera,13
78,San Antonio Arriba,422,Mercedes Abajo,7
78,San Antonio Arriba,423,Heredia,8
78,San Antonio Arriba,428,Tambor,5
78,San Antonio Arriba,429,Río Segundo,6
78,San Antonio Arriba,431,Tucurrique,3
78,San Antonio Arriba,434,Colinas,10
78,San Antonio Arriba,437,Bahía Ballena,10
78,San Antonio Arriba,443,Piedras Negras,11
78,San Antonio Arriba,448,Cirrí Sur,7
78,San Antonio Arriba,450,San Rafael Arriba,10
78,San Antonio Arriba,451,Pocora,11
78,San Antonio Arriba,452,Nacascolo,4
78,San Antonio Arriba,453,Mata Redonda,15
78,San Antonio Arriba,458,Santa Ana,8
78,San Antonio Arriba,462,León XIII,12
78,San Antonio Arriba,465,Caldera,7
78,San Antonio Arriba,467,Belén de Nosarita,11
78,San Antonio Arriba,468,Siquirres,14
78,San Antonio Arriba,470,Rivas,4
78,San Antonio Arriba,481,San Isidro Labrador,1
78,San Antonio Arriba,484,Turrúcares,2
78,San Antonio Arriba,487,Tárcoles,2
79,El General,1,Atenas,4
79,El General,3,Sánchez,6
79,El General,4,Sabanillal,1
79,El General,8,San Diego,1
79,El General,11,Mogote,9
79,El General,12,Mansión,2
79,El General,13,Germania,13
79,El General,16,Rincón de Sabanilla,4
79,El General,17,Cot,9
79,El General,18,Santa Rita Nuevo,9
79,El General,21,Jesús María,11
79,El General,23,Santiago Puriscal,10
79,El General,26,La Tigra,2
79,El General,30,Roxana,8
79,El General,33,San Pedro Oeste,14
79,El General,37,Hospital,7
79,El General,39,Nosara,2
79,El General,40,Tacares,12
79,El General,46,Piedades Sur,11
79,El General,49,Chánguena,11
79,El General,51,Filadelfia,14
79,El General,54,Yolillal,2
79,El General,60,Cóbano,14
79,El General,64,Florida,10
79,El General,67,Belén de Heredia,12
79,El General,69,Dulce Nombre de Jesús,12
79,El General,74,Lagunillas,4
79,El General,80,Curubandé,4
79,El General,83,Limoncito,7
79,El General,84,San Pedro Norte,10
79,El General,85,Zaragoza,10
79,El General,87,Tilarán,7
79,El General,91,Carmencita,13
79,El General,96,Buenas Lomas,3
79,El General,99,San Rafael Parrita,6
79,El General,100,Carara,8
79,El General,101,Páramo,6
79,El General,102,Cañas Dulces,2
79,El General,103,La Isabel,7
79,El General,108,Santiago Poás,8
79,El General,114,San Josecito,11
79,El General,119,Brasil,6
79,El General,120,Pacayas,13
79,El General,122,Coloradito,13
79,El General,124,Cariari,7
79,El General,125,San Isidro Abajo,2
79,El General,128,Caño Negro,12
79,El General,129,Tamarindo,7
79,El General,130,Gravilias,9
79,El General,132,San Juan Arriba,12
79,El General,133,Duacarí,9
79,El General,138,Patalillo,2
79,El General,141,San Pablo Este,10
79,El General,142,Lepanto,5
79,El General,143,Buenavista,15
79,El General,147,Hojancha,11
79,El General,149,Llano Bonito,4
79,El General,150,San Vicente Norte,11
79,El General,153,Pavas,14
79,El General,154,San Juan Nuevo,5
79,El General,156,Mercedes Sur,4
79,El General,158,Cascajal,9
79,El General,159,Matama,14
79,El General,161,Tayutic,2
79,El General,167,Guápiles,10
79,El General,169,Hacienda Vieja,5
79,El General,170,Legua,14
79,El General,171,San Cristóbal,15
79,El General,182,Palmiral,15
79,El General,186,San Ramón,7
79,El General,190,San Pedro Sur,7
79,El General,191,Santo Tomás,8
79,El General,192,Monte Verde,2
79,El General,194,Cangrejal,4
79,El General,195,Rancho Redondo,14
79,El General,196,Macacona,4
79,El General,197,Alegría,14
79,El General,200,San Roque Viejo,11
79,El General,204,Carrizal,4
79,El General,206,Colón,5
79,El General,207,San Antonio Oeste,3
79,El General,209,Barrantes,14
79,El General,212,Mercedes Oeste,1
79,El General,217,Cahuita,12
79,El General,219,San Antonio Este,6
79,El General,223,El Amparo,12
79,El General,225,Cuajiniquil,5
79,El General,230,La Amistad,5
79,El General,231,Candelarita,11
79,El General,233,Jesús Piedad,1
79,El General,236,Carmen,6
79,El General,239,Mercedes Este,7
79,El General,240,Cajón,13
79,El General,242,Puerto Jiménez,8
79,El General,246,San Rafael Nuevo,13
79,El General,249,Candelaria,4
79,El General,251,Porvenir,13
79,El General,252,Zapotal Arriba,9
79,El General,256,Chomes,3
79,El General,257,Tres Ríos,11
79,El General,259,Uruca,4
79,El General,260,San Isidro Oeste,6
79,El General,261,Colorado,7
79,El General,262,San Isidro Norte,11
79,El General,263,San Pedro Este,9
79,El General,268,Tarbaca,13
79,El General,270,Sixaola,6
79,El General,271,Guacimal,12
79,El General,276,Río Azul,14
79,El General,278,Zapotal,7
79,El General,285,San Juan de Dios,4
79,El General,286,Dulce Nombre Este,8
79,El General,292,Jaris,3
79,El General,296,Guaitil,7
79,El General,297,Concepción Este,8
79,El General,299,Cutris,4
79,El General,300,Chacarita,9
79,El General,302,Reventazón,15
79,El General,303,Bolívar,9
79,El General,306,San Antonio Viejo,6
79,El General,308,Granadilla,5
79,El General,310,Río Cuarto,11
79,El General,315,Cureña,10
79,El General,318,Sabalito,6
79,El General,319,Bahía Drake,15
79,El General,320,Santa Rita,14
79,El General,325,San Isidro Nuevo,7
79,El General,326,Desamparados Sur,9
79,El General,327,San Antonio Abajo,1
79,El General,328,Piedras Blancas,11
79,El General,329,Santa Elena,12
79,El General,332,San Vicente,8
79,El General,333,San Juan Grande,5
79,El General,337,Río Jiménez,13
79,El General,344,Florencia,5
79,El General,348,San Rafael,1
79,El General,349,San Pablo Abajo,12
79,El General,350,Patio de Agua,8
79,El General,351,La Cruz,9
79,El General,352,San Jorge,14
79,El General,353,Dulce Nombre Oeste,9
79,El General,355,Pará,15
79,El General,356,Acapulco,9
79,El General,357,Las Juntas,10
79,El General,359,Huacas,10
79,El General,360,Ulloa,1
79,El General,361,Diriá,7
79,El General,362,San José de la Montaña,5
79,El General,367,Mata de Plátano,15
79,El General,369,San Antonio Nuevo,10
79,El General,370,Palmichal,6
79,El General,371,Piedades,13
79,El General,373,San Roque,6
79,El General,374,El Roble,5
79,El General,375,San Vito,5
79,El General,376,Carrillos,9
79,El General,378,Mayorga,8
79,El General,379,San Nicolás,3
79,El General,388,Río Nuevo,4
79,El General,390,Venado,3
79,El General,391,Corredor,5
79,El General,395,Nicoya,14
79,El General,400,Palmira,4
79,El General,405,Santo Domingo,4
79,El General,409,Varablanca,9
79,El General,412,San Rafael Salvador,10
79,El General,413,Quepos,10
79,El General,415,Concepción Norte,3
79,El General,416,La Ceiba,3
79,El General,419,Sierpe,2
79,El General,426,San Miguel,15
79,El General,429,Río Segundo,9
79,El General,430,Los Chiles,9
79,El General,432,Aguabuena,3
79,El General,435,Calle Blancos,4
79,El General,436,San Jerónimo Este,1
79,El General,439,Escazú,4
79,El General,441,La Trinidad,2
79,El General,442,La Asunción,5
79,El General,445,Zapote Norte,13
79,El General,454,Picagres,5
79,El General,455,Quebrada Honda,6
79,El General,458,Santa Ana,14
79,El General,460,Copey,6
79,El General,464,Laurel,13
79,El General,467,Belén de Nosarita,12
79,El General,468,Siquirres,14
79,El General,475,San Isidro Arriba,1
79,El General,478,San José Arriba,8
79,El General,479,Frailes,1
79,El General,480,Cañas,11
79,El General,486,Pocosol,9
79,El General,487,Tárcoles,9
80,Curubandé,3,Sánchez,4
80,Curubandé,4,Sabanillal,7
80,Curubandé,5,Jacó,13
80,Curubandé,6,San Antonio Norte,15
80,Curubandé,7,San Lorenzo Arriba,9
80,Curubandé,8,San Diego,1
80,Curubandé,9,Las Horquetas,15
80,Curubandé,13,Germania,8
80,Curubandé,14,El Ángel,15
80,Curubandé,18,Santa Rita Nuevo,5
80,Curubandé,19,Santa Isabel,9
80,Curubandé,20,Tabarcia,4
80,Curubandé,21,Jesús María,4
80,Curubandé,23,Santiago Puriscal,6
80,Curubandé,25,San Juan de Mata,3
80,Curubandé,28,Sabana Redonda,7
80,Curubandé,29,Cervantes,15
80,Curubandé,30,Roxana,13
80,Curubandé,31,Sabanilla,14
80,Curubandé,36,Guayabo,6
80,Curubandé,38,Garita,8
80,Curubandé,42,Sardinal,11
80,Curubandé,45,Jardín,12
80,Curubandé,48,Bolsón,9
80,Curubandé,49,Chánguena,12
80,Curubandé,52,Telire,12
80,Curubandé,54,Yolillal,11
80,Curubandé,56,San Antonio Sur,1
80,Curubandé,59,San Rafael Este,10
80,Curubandé,60,Cóbano,12
80,Curubandé,62,Tierra Blanca,7
80,Curubandé,65,Matina,11
80,Curubandé,66,Arancibia,9
80,Curubandé,68,Pital,13
80,Curubandé,72,Quebradilla,6
80,Curubandé,73,Toro Amarillo,8
80,Curubandé,74,Lagunillas,7
80,Curubandé,75,Catedral,1
80,Curubandé,79,El General,4
80,Curubandé,81,San Rafael Oeste,15
80,Curubandé,82,Chirripó,12
80,Curubandé,83,Limoncito,11
80,Curubandé,84,San Pedro Norte,12
80,Curubandé,86,La Buenavista,8
80,Curubandé,87,Tilarán,15
80,Curubandé,88,El Mastate,4
80,Curubandé,91,Carmencita,11
80,Curubandé,98,Valle La Estrella,13
80,Curubandé,101,Páramo,15
80,Curubandé,104,Buenos Aires,4
80,Curubandé,106,Manzanillo,9
80,Curubandé,111,Upala,2
80,Curubandé,113,Aserrí,12
80,Curubandé,117,Guadalupe Norte,12
80,Curubandé,123,Naranjo,2
80,Curubandé,125,San Isidro Abajo,7
80,Curubandé,126,Pittier,7
80,Curubandé,129,Tamarindo,14
80,Curubandé,130,Gravilias,15
80,Curubandé,134,Salitral,14
80,Curubandé,137,Rosario,12
80,Curubandé,141,San Pablo Este,5
80,Curubandé,143,Buenavista,3
80,Curubandé,144,Zapote,14
80,Curubandé,145,Boruca,2
80,Curubandé,148,Esquipulas,12
80,Curubandé,151,Quebrada Grande,1
80,Curubandé,154,San Juan Nuevo,9
80,Curubandé,155,San José Nuevo,6
80,Curubandé,157,Ipís,2
80,Curubandé,159,Matama,8
80,Curubandé,160,Sámara,9
80,Curubandé,168,Carrandi,11
80,Curubandé,170,Legua,14
80,Curubandé,171,San Cristóbal,2
80,Curubandé,173,Grecia,3
80,Curubandé,174,Jiménez,11
80,Curubandé,175,Santa Cecilia,12
80,Curubandé,178,San Juan Abajo,12
80,Curubandé,179,Alfaro,13
80,Curubandé,183,San Josecito Sur,4
80,Curubandé,184,La Virgen,3
80,Curubandé,189,Volio,2
80,Curubandé,192,Monte Verde,5
80,Curubandé,200,San Roque Viejo,15
80,Curubandé,205,San Pablo,6
80,Curubandé,211,Tuis,5
80,Curubandé,214,Aguas Claras,9
80,Curubandé,215,Pejibayes,1
80,Curubandé,216,San Jerónimo Arriba,4
80,Curubandé,219,San Antonio Este,5
80,Curubandé,222,Palmar,2
80,Curubandé,226,Santa Bárbara,9
80,Curubandé,230,La Amistad,6
80,Curubandé,232,Los Guido,9
80,Curubandé,238,Palmares,10
80,Curubandé,239,Mercedes Este,2
80,Curubandé,246,San Rafael Nuevo,15
80,Curubandé,250,Matambú,2
80,Curubandé,252,Zapotal Arriba,15
80,Curubandé,253,Guaycará,4
80,Curubandé,255,Rodríguez,5
80,Curubandé,258,Santa Teresita,12
80,Curubandé,261,Colorado,1
80,Curubandé,263,San Pedro Este,4
80,Curubandé,264,Isla del Coco,12
80,Curubandé,265,Monterrey Arriba,14
80,Curubandé,266,Batán,7
80,Curubandé,268,Tarbaca,1
80,Curubandé,271,Guacimal,2
80,Curubandé,272,Corralillo,12
80,Curubandé,274,Santiago,12
80,Curubandé,279,Carmona,2
80,Curubandé,280,Peralta,10
80,Curubandé,281,La Garita,6
80,Curubandé,285,San Juan de Dios,5
80,Curubandé,286,Dulce Nombre Este,15
80,Curubandé,288,Quesada,14
80,Curubandé,289,Salitrillos,13
80,Curubandé,290,El Cairo,3
80,Curubandé,291,Escobal,8
80,Curubandé,292,Jaris,2
80,Curubandé,302,Reventazón,5
80,Curubandé,303,Bolívar,13
80,Curubandé,304,San Isidro Viejo,4
80,Curubandé,305,Santa Cruz Norte,13
80,Curubandé,308,Granadilla,11
80,Curubandé,312,Llanos de Santa Lucía,14
80,Curubandé,314,Pavones,10
80,Curubandé,316,Paracito,15
80,Curubandé,319,Bahía Drake,4
80,Curubandé,322,Turrialba,5
80,Curubandé,325,San Isidro Nuevo,4
80,Curubandé,327,San Antonio Abajo,1
80,Curubandé,330,San Miguel Viejo,1
80,Curubandé,336,Parrita,10
80,Curubandé,338,Katira,11
80,Curubandé,339,Guácimo,14
80,Curubandé,340,La Suiza,8
80,Curubandé,341,Barva,9
80,Curubandé,343,Sarchí Sur,5
80,Curubandé,345,Tres Equis,12
80,Curubandé,351,La Cruz,2
80,Curubandé,352,San Jorge,1
80,Curubandé,353,Dulce Nombre Oeste,13
80,Curubandé,354,San Rafael Norte,10
80,Curubandé,355,Pará,1
80,Curubandé,356,Acapulco,9
80,Curubandé,357,Las Juntas,6
80,Curubandé,358,Río Blanco,12
80,Curubandé,360,Ulloa,6
80,Curubandé,363,Purabá,9
80,Curubandé,364,Bagaces,1
80,Curubandé,365,Tierras Morenas,4
80,Curubandé,367,Mata de Plátano,11
80,Curubandé,370,Palmichal,2
80,Curubandé,373,San Roque,11
80,Curubandé,375,San Vito,1
80,Curubandé,376,Carrillos,13
80,Curubandé,378,Mayorga,7
80,Curubandé,380,Puerto Cortés,14
80,Curubandé,382,San José Abajo,2
80,Curubandé,386,Aguacaliente,9
80,Curubandé,388,Río Nuevo,11
80,Curubandé,393,Tempate,12
80,Curubandé,397,Paquera,3
80,Curubandé,398,Los Fortunados,4
80,Curubandé,399,Rita,6
80,Curubandé,400,Palmira,1
80,Curubandé,403,Barú,13
80,Curubandé,408,San Isidro Este,14
80,Curubandé,409,Varablanca,1
80,Curubandé,415,Concepción Norte,12
80,Curubandé,417,Tures,6
80,Curubandé,418,La Ribera,13
80,Curubandé,422,Mercedes Abajo,3
80,Curubandé,427,Dos Ríos,15
80,Curubandé,428,Tambor,4
80,Curubandé,430,Los Chiles,13
80,Curubandé,435,Calle Blancos,6
80,Curubandé,436,San Jerónimo Este,9
80,Curubandé,438,La Fortuna,1
80,Curubandé,439,Escazú,15
80,Curubandé,442,La Asunción,2
80,Curubandé,444,Monte Romo,9
80,Curubandé,445,Zapote Norte,1
80,Curubandé,449,La Granja,6
80,Curubandé,450,San Rafael Arriba,7
80,Curubandé,451,Pocora,10
80,Curubandé,452,Nacascolo,6
80,Curubandé,457,Coyolar,8
80,Curubandé,462,León XIII,4
80,Curubandé,465,Caldera,6
80,Curubandé,470,Rivas,3
80,Curubandé,480,Cañas,7
80,Curubandé,481,San Isidro Labrador,2
80,Curubandé,483,Anselmo Llorente,1
80,Curubandé,486,Pocosol,6
81,San Rafael Oeste,7,San Lorenzo Arriba,10
81,San Rafael Oeste,9,Las Horquetas,2
81,San Rafael Oeste,10,Canalete,10
81,San Rafael Oeste,15,Brisas,14
81,San Rafael Oeste,18,Santa Rita Nuevo,8
81,San Rafael Oeste,19,Santa Isabel,5
81,San Rafael Oeste,20,Tabarcia,4
81,San Rafael Oeste,22,Puente de Piedra,7
81,San Rafael Oeste,23,Santiago Puriscal,4
81,San Rafael Oeste,24,La Victoria,9
81,San Rafael Oeste,25,San Juan de Mata,5
81,San Rafael Oeste,28,Sabana Redonda,15
81,San Rafael Oeste,33,San Pedro Oeste,15
81,San Rafael Oeste,36,Guayabo,14
81,San Rafael Oeste,38,Garita,4
81,San Rafael Oeste,42,Sardinal,5
81,San Rafael Oeste,50,Santa Rosa,8
81,San Rafael Oeste,52,Telire,9
81,San Rafael Oeste,54,Yolillal,12
81,San Rafael Oeste,58,Cote,7
81,San Rafael Oeste,60,Cóbano,12
81,San Rafael Oeste,63,Birrisito,14
81,San Rafael Oeste,64,Florida,12
81,San Rafael Oeste,65,Matina,6
81,San Rafael Oeste,69,Dulce Nombre de Jesús,5
81,San Rafael Oeste,72,Quebradilla,1
81,San Rafael Oeste,73,Toro Amarillo,11
81,San Rafael Oeste,75,Catedral,10
81,San Rafael Oeste,76,Platanares,8
81,San Rafael Oeste,82,Chirripó,7
81,San Rafael Oeste,84,San Pedro Norte,12
81,San Rafael Oeste,87,Tilarán,2
81,San Rafael Oeste,88,El Mastate,4
81,San Rafael Oeste,90,Puntarenas,14
81,San Rafael Oeste,91,Carmencita,2
81,San Rafael Oeste,98,Valle La Estrella,12
81,San Rafael Oeste,101,Páramo,15
81,San Rafael Oeste,103,La Isabel,13
81,San Rafael Oeste,104,Buenos Aires,4
81,San Rafael Oeste,106,Manzanillo,4
81,San Rafael Oeste,108,Santiago Poás,2
81,San Rafael Oeste,112,Cinco Esquinas,11
81,San Rafael Oeste,113,Aserrí,13
81,San Rafael Oeste,114,San Josecito,2
81,San Rafael Oeste,116,San Pedro Antiguo,5
81,San Rafael Oeste,118,San Jerónimo Abajo,14
81,San Rafael Oeste,119,Brasil,6
81,San Rafael Oeste,120,Pacayas,7
81,San Rafael Oeste,122,Coloradito,2
81,San Rafael Oeste,128,Caño Negro,6
81,San Rafael Oeste,131,Piedades Norte,4
81,San Rafael Oeste,136,Llano Grande,9
81,San Rafael Oeste,137,Rosario,10
81,San Rafael Oeste,138,Patalillo,8
81,San Rafael Oeste,140,Colima,11
81,San Rafael Oeste,141,San Pablo Este,10
81,San Rafael Oeste,143,Buenavista,13
81,San Rafael Oeste,144,Zapote,7
81,San Rafael Oeste,145,Boruca,6
81,San Rafael Oeste,146,Damas,1
81,San Rafael Oeste,149,Llano Bonito,13
81,San Rafael Oeste,150,San Vicente Norte,12
81,San Rafael Oeste,152,Barranca,2
81,San Rafael Oeste,159,Matama,11
81,San Rafael Oeste,162,San Juan Sur,12
81,San Rafael Oeste,166,San Pablo Oeste,11
81,San Rafael Oeste,167,Guápiles,4
81,San Rafael Oeste,170,Legua,13
81,San Rafael Oeste,174,Jiménez,15
81,San Rafael Oeste,177,San Francisco Norte,5
81,San Rafael Oeste,181,Santa Cruz,5
81,San Rafael Oeste,182,Palmiral,12
81,San Rafael Oeste,183,San Josecito Sur,14
81,San Rafael Oeste,189,Volio,5
81,San Rafael Oeste,190,San Pedro Sur,14
81,San Rafael Oeste,193,Biolley,2
81,San Rafael Oeste,200,San Roque Viejo,12
81,San Rafael Oeste,201,San José Este,1
81,San Rafael Oeste,204,Carrizal,5
81,San Rafael Oeste,206,Colón,11
81,San Rafael Oeste,209,Barrantes,11
81,San Rafael Oeste,211,Tuis,15
